RESORT	BUILDING	GRS_CODES	CRDITS_PICKUP	SQUARE_UNIT_MEASUREMENT	SQUARE_UNITS	ORDER_BY	ROOM	KEY_CODE	EXTENSIONS	TURNDOWN	PHONE_NUMBER	DECODE_R_MEETINGROOM_YN_Y_F_ME	RATE_AMOUNT	SMOKING_PREFERENCE	TYPE	CLASS	DESCRIPTION	CREDITS_DEPARTURE	CREDITS_TURNDOWN	CREDITS	FLOOR	ROOM_FLOOR	RATE_CODE	MAX_OCCUPANCY	HK_SECTION_CODE	HK_EVENING_SECTION	COMPONENT_ROOM	CONNECTING_SUITES	FEATURES	OVOS_GRADE_CODE
MALHA			0				PX722			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX723			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX724			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX725			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX726			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX727			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX728			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX729			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX730			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX731			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX732			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX733			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX734			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX735			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX736			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX737			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX738			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX739			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX740			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX741			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX742			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX743			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX744			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX745			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX801			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX802			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX803			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX804			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX805			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX806			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX807			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX808			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX809			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX810			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX811			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX812			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX813			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX814			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX815			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX816			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX817			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX818			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX819			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX820			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX821			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX822			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX823			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX824			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX825			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX826			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX827			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX828			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX829			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX830			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX831			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX832			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX833			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX834			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX835			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX836			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX837			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX838			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX839			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX840			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX841			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX842			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX843			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX844			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX845			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX846			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX847			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX848			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX849			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX850			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX851			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX852			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX853			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX854			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX855			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX856			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX857			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX858			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX859			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX860			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX861			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX901			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX902			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX903			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX904			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX905			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX906			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX907			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX908			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX909			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX910			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX911			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX912			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX913			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX914			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX915			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX916			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX917			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX918			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX919			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX920			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX921			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX922			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX923			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX924			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX925			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX926			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX927			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX928			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX929			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX930			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX931			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX932			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX933			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX934			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX936			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX937			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX938			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX939			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX940			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX941			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX942			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX943			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX944			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX945			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX946			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX947			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX948			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX949			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA			0				PX950			N		N			PX	GENERIC	PX Room	0	0	0				1						
MALHA	OUT		0				RPD			N		Y			S&C	GENERIC	Rooftop pool deck	0	0	0		10								
MALHA	OUT		0				RTDRI			Y		Y			S&C	GENERIC	Rooftop pool deck DRI	0	0	0	10	10		800						
MALHA	OUT		0				RTILG			Y		Y			S&C	GENERIC	Rooftop pool deck ELG	0	0	0	10	10		800						
MALHA	OUT		0				RTPN			Y		Y			S&C	GENERIC	Rooftop pool deck Narcis	0	0	0	10	10		800						
MALHA	IN		0				SATFO			Y		Y			S&C	GENERIC	Saturn Foyer	0	0	0	2	02		100						
MALHA	OUT		0				SGL5			N		Y			S&C	GENERIC	Small Garden Level 5	0	0	0	5	05		100						
MALHA	OUT		0				SKY			N		Y			S&C	GENERIC	Sky Beach	0	0	0										
MALHA	MAIN		0				STOR			N		Y			S&C	GENERIC	IACC Storage Room	0	0	0		04								
MALHA	IN		0				TBA			Y		Y			S&C	GENERIC	To be advised	0	0	0	3	03		1000						
MALHA	IN		0				TRM			Y		Y			S&C	GENERIC	Training Room	0	0	0	6	06		50						
MALHA	IN		0				WAB			N		Y			S&C	GENERIC	Waterbiscuit	0	0	0	3	03		250						
MALHA	IN		0				WABL			N		Y			S&C	GENERIC	Waterbiscuit Lower	0	0	0	3	03		250						
MALHA	IN		0				WABU			N		Y			S&C	GENERIC	Waterbiscuit Upper	0	0	0	4	04		250						
LOGO

